343.77567,453.38437,0.41903678,0.0,0.0,0.0
343.755,453.38364,0.41707417,0.0,0.0,0.0
342.46045,452.0659,0.42373776,0.0,0.0,0.0
341.18387,452.07474,0.41528797,0.0,0.0,0.0
335.92096,445.5709,0.46975067,0.0,0.0,0.0
337.2408,445.57303,0.48167625,0.0,0.0,0.0
339.82593,444.2493,0.4936847,0.0,0.0,0.0
338.55865,445.56308,0.48756257,0.0,0.0,0.0
339.84213,445.56647,0.47589952,0.0,0.0,0.0
339.86288,444.28598,0.48677233,0.0,0.0,0.0
339.85245,445.5489,0.4828969,0.0,0.0,0.0
339.89325,445.54865,0.48854795,0.0,0.0,0.0
339.80725,444.29175,0.49604276,0.0,0.0,0.0
339.88754,445.58112,0.47425517,0.0,0.0,0.0
339.86533,445.5542,0.48896694,0.0,0.0,0.0
339.8497,445.5647,0.48518506,0.0,0.0,0.0
341.15054,445.56793,0.473048,0.0,0.0,0.0
341.1585,444.2774,0.48856542,0.0,0.0,0.0
341.15823,444.28757,0.4852229,0.0,0.0,0.0
339.85257,444.28336,0.5017222,0.0,0.0,0.0
339.85944,445.56332,0.47491255,0.0,0.0,0.0
338.55814,445.57144,0.48823708,0.0,0.0,0.0
339.8143,445.58035,0.49002838,0.0,0.0,0.0
339.83868,446.8754,0.48105994,0.0,0.0,0.0
339.82544,446.8767,0.48038384,0.0,0.0,0.0
338.50208,445.58844,0.49248788,0.0,0.0,0.0
338.51712,446.85898,0.50149304,0.0,0.0,0.0
338.4931,444.302,0.5141558,0.0,0.0,0.0
337.22455,445.59204,0.5028602,0.0,0.0,0.0
337.23807,444.2875,0.50005496,0.0,0.0,0.0
338.492,445.57068,0.5024336,0.0,0.0,0.0
337.2404,445.5767,0.489897,0.0,0.0,0.0
338.51477,444.2881,0.4972818,0.0,0.0,0.0
337.2375,445.55826,0.48918977,0.0,0.0,0.0
338.51672,445.59378,0.5014352,0.0,0.0,0.0
338.53973,445.57132,0.4896186,0.0,0.0,0.0
339.82007,449.48022,0.47100174,0.0,0.0,0.0
339.82227,452.0739,0.44714865,0.0,0.0,0.0
338.5103,452.06778,0.44935662,0.0,0.0,0.0
338.5054,450.78406,0.45461658,0.0,0.0,0.0
337.2375,449.4931,0.4510543,0.0,0.0,0.0
335.93494,446.8711,0.44451177,0.0,0.0,0.0
333.30545,449.47696,0.44024682,0.0,0.0,0.0
330.7271,448.17352,0.45760673,0.0,0.0,0.0
330.70804,448.16245,0.46641994,0.0,0.0,0.0
330.69885,449.4665,0.46448252,0.0,0.0,0.0
329.41785,449.46973,0.464457,0.0,0.0,0.0
328.10645,448.18845,0.4718996,0.0,0.0,0.0
328.08746,448.17032,0.47981483,0.0,0.0,0.0
328.06763,446.87677,0.47739977,0.0,0.0,0.0
328.0566,446.8736,0.47323057,0.0,0.0,0.0
326.79846,449.49283,0.4450828,0.0,0.0,0.0
328.1061,445.58185,0.48240563,0.0,0.0,0.0
328.13306,446.87842,0.45071048,0.0,0.0,0.0
328.10684,448.16876,0.45747548,0.0,0.0,0.0
328.1044,448.18192,0.4472356,0.0,0.0,0.0
328.12048,448.17136,0.4550258,0.0,0.0,0.0
328.0598,446.87088,0.4645112,0.0,0.0,0.0
328.07767,446.8627,0.46857986,0.0,0.0,0.0
326.8055,444.29443,0.49216813,0.0,0.0,0.0
326.76556,444.2977,0.49120596,0.0,0.0,0.0
326.80328,445.55618,0.47974104,0.0,0.0,0.0
326.77725,444.29047,0.4828598,0.0,0.0,0.0
328.0607,445.57132,0.48567325,0.0,0.0,0.0
326.79147,445.59366,0.47030446,0.0,0.0,0.0
328.061,445.56784,0.4910084,0.0,0.0,0.0
328.098,446.88248,0.48648006,0.0,0.0,0.0
328.11575,445.59116,0.48457795,0.0,0.0,0.0
329.39136,444.2827,0.489959,0.0,0.0,0.0
330.73404,442.96136,0.48787603,0.0,0.0,0.0
335.90637,444.24786,0.49125904,0.0,0.0,0.0
334.62582,442.9782,0.4853858,0.0,0.0,0.0
337.2002,442.93164,0.4928086,0.0,0.0,0.0
337.21234,442.91638,0.49978423,0.0,0.0,0.0
335.94205,441.617,0.48739305,0.0,0.0,0.0
337.2507,440.34872,0.49587983,0.0,0.0,0.0
337.23926,442.91934,0.47584054,0.0,0.0,0.0
338.5645,442.93542,0.47929597,0.0,0.0,0.0
338.546,442.95706,0.48078156,0.0,0.0,0.0
339.81506,442.96045,0.4766622,0.0,0.0,0.0
339.86838,444.24823,0.46323323,0.0,0.0,0.0
339.8436,442.94638,0.48635137,0.0,0.0,0.0
339.85922,442.97977,0.4762024,0.0,0.0,0.0
339.85175,444.27518,0.46407065,0.0,0.0,0.0
339.8244,444.25253,0.46516436,0.0,0.0,0.0
337.25504,444.2719,0.47408316,0.0,0.0,0.0
338.5026,442.92963,0.5001259,0.0,0.0,0.0
337.25427,442.9311,0.48815173,0.0,0.0,0.0
335.93335,442.96146,0.48649693,0.0,0.0,0.0
335.92203,442.927,0.48855305,0.0,0.0,0.0
335.91092,442.95834,0.47893858,0.0,0.0,0.0
335.93494,442.92642,0.48411334,0.0,0.0,0.0
334.63828,442.94836,0.47961944,0.0,0.0,0.0
334.60733,444.2625,0.4636484,0.0,0.0,0.0
333.33508,445.55197,0.45697758,0.0,0.0,0.0
337.21027,444.24643,0.4896157,0.0,0.0,0.0
335.92633,444.27893,0.46561486,0.0,0.0,0.0
337.21542,445.5581,0.4554028,0.0,0.0,0.0
335.93857,448.17,0.44666296,0.0,0.0,0.0
337.20642,449.47217,0.43213212,0.0,0.0,0.0
337.232,449.4904,0.42439637,0.0,0.0,0.0
337.23416,450.7698,0.41670364,0.0,0.0,0.0
337.227,450.80008,0.42601454,0.0,0.0,0.0
338.50247,452.07462,0.42174283,0.0,0.0,0.0
335.9164,452.0655,0.4093905,0.0,0.0,0.0
338.5056,452.08044,0.4104939,0.0,0.0,0.0
337.2442,453.38382,0.43221605,0.0,0.0,0.0
338.5093,452.10333,0.44685128,0.0,0.0,0.0
338.54462,452.07028,0.45458123,0.0,0.0,0.0
339.87292,452.08582,0.42549634,0.0,0.0,0.0
339.86145,450.78732,0.44436297,0.0,0.0,0.0
339.86578,452.07227,0.4381175,0.0,0.0,0.0
339.84033,450.78943,0.43996373,0.0,0.0,0.0
339.85043,452.073,0.4461747,0.0,0.0,0.0
339.8758,452.0746,0.4352243,0.0,0.0,0.0
339.85495,452.0907,0.44277352,0.0,0.0,0.0
339.81897,452.10672,0.4546935,0.0,0.0,0.0
339.86148,453.38107,0.4491449,0.0,0.0,0.0
339.85358,452.093,0.4467864,0.0,0.0,0.0
341.15317,453.38373,0.4353892,0.0,0.0,0.0
341.13266,453.39542,0.42272067,0.0,0.0,0.0
