338.5425,453.3723,0.45666555,0.0,0.0,0.0
339.87463,453.40445,0.4454816,0.0,0.0,0.0
339.82407,453.3842,0.4595524,0.0,0.0,0.0
339.84964,453.3816,0.44886017,0.0,0.0,0.0
339.88385,453.37146,0.4541772,0.0,0.0,0.0
339.89108,452.09766,0.44574633,0.0,0.0,0.0
339.87616,452.08975,0.4489633,0.0,0.0,0.0
339.88828,452.08926,0.44304052,0.0,0.0,0.0
339.81854,452.10052,0.4336122,0.0,0.0,0.0
339.84998,452.08923,0.44028965,0.0,0.0,0.0
339.83875,452.1062,0.45075276,0.0,0.0,0.0
339.86017,452.08142,0.45552015,0.0,0.0,0.0
339.84106,453.38562,0.46650618,0.0,0.0,0.0
339.85742,453.3739,0.4675137,0.0,0.0,0.0
339.87503,452.0878,0.46618932,0.0,0.0,0.0
339.89023,453.3877,0.45805767,0.0,0.0,0.0
339.81604,452.0908,0.4722666,0.0,0.0,0.0
339.86475,452.07013,0.46803743,0.0,0.0,0.0
339.88397,452.06705,0.4630307,0.0,0.0,0.0
339.8758,450.77252,0.46530604,0.0,0.0,0.0
341.15732,449.48593,0.46260968,0.0,0.0,0.0
339.8853,449.4883,0.4639554,0.0,0.0,0.0
339.84396,452.0661,0.46496385,0.0,0.0,0.0
341.14493,450.78275,0.4506668,0.0,0.0,0.0
339.87778,450.7939,0.4591767,0.0,0.0,0.0
341.16284,452.10446,0.44632372,0.0,0.0,0.0
342.44946,449.48914,0.44743007,0.0,0.0,0.0
341.1599,450.79382,0.4481832,0.0,0.0,0.0
341.13385,452.07718,0.45513585,0.0,0.0,0.0
339.86865,452.06378,0.4644521,0.0,0.0,0.0
339.88757,450.77957,0.45380902,0.0,0.0,0.0
339.88168,449.46494,0.46305513,0.0,0.0,0.0
341.17004,452.0751,0.44489488,0.0,0.0,0.0
341.14908,452.07056,0.45333737,0.0,0.0,0.0
341.1642,450.7915,0.43941283,0.0,0.0,0.0
341.178,450.79947,0.4525733,0.0,0.0,0.0
341.13516,452.09613,0.45265383,0.0,0.0,0.0
341.13174,453.3851,0.4525466,0.0,0.0,0.0
339.87518,453.36432,0.45977193,0.0,0.0,0.0
341.1482,453.3823,0.4495754,0.0,0.0,0.0
341.164,453.37183,0.44763052,0.0,0.0,0.0
339.85715,453.38556,0.45872867,0.0,0.0,0.0
339.89188,452.10565,0.45887455,0.0,0.0,0.0
339.87448,453.3691,0.4438687,0.0,0.0,0.0
341.1472,453.40964,0.4486849,0.0,0.0,0.0
341.13995,453.3649,0.43854064,0.0,0.0,0.0
339.8899,454.67896,0.44707263,0.0,0.0,0.0
339.87564,453.421,0.45206663,0.0,0.0,0.0
339.86154,453.3896,0.45204556,0.0,0.0,0.0
339.8873,453.36502,0.44355762,0.0,0.0,0.0
339.88873,454.67654,0.44835985,0.0,0.0,0.0
339.8604,454.67584,0.4487756,0.0,0.0,0.0
