257.64728,120.600914,0.45527706,300.68973,329.4278,0.26309872
258.91965,120.584526,0.45046395,296.7746,330.7026,0.26947436
258.9237,120.61054,0.45387676,296.77667,329.42322,0.29083574
258.913,120.59627,0.45967457,298.07275,329.41556,0.2827225
257.62595,121.8684,0.4589346,299.38455,329.42017,0.27395415
258.91754,120.61273,0.45691383,296.7827,329.41043,0.28349504
258.9347,120.61596,0.45981124,298.0794,329.4129,0.28219372
258.94925,120.60505,0.44673368,296.77905,329.42047,0.27178967
258.9443,120.61133,0.44643122,298.07217,329.412,0.28001636
258.92313,120.59539,0.46030676,298.07373,329.41684,0.2728243
260.2282,120.60066,0.4524593,298.07996,328.1125,0.2889079
260.22568,120.58917,0.44417384,298.095,328.11557,0.29270712
258.93542,120.60316,0.4539257,298.07596,329.40924,0.30138874
258.93762,120.59947,0.4511864,298.07394,330.69693,0.28303993
258.93542,120.60922,0.44979027,300.69257,329.3968,0.27720156
257.64758,120.60534,0.45519325,296.77222,329.41418,0.28750217
258.9196,120.615845,0.45359105,296.77194,330.7022,0.28103837
256.3502,121.866806,0.45672333,298.08554,329.42935,0.27437755
257.6245,120.60891,0.45765537,298.07797,329.4094,0.28409076
257.62384,120.611885,0.4600831,298.0852,329.4241,0.27307555
257.64093,121.86536,0.4452696,296.7848,329.40866,0.27859098
257.6408,121.865944,0.4521281,296.7763,329.4267,0.27351883
257.63474,121.86556,0.44656107,296.7853,330.71274,0.28009576
257.62756,121.87374,0.45158458,295.4764,329.41568,0.2858589
256.325,121.87286,0.46081328,298.07025,329.40363,0.2779237
256.35425,121.868095,0.4584848,298.07907,329.42218,0.28298587
257.62466,121.867546,0.4532061,298.07333,329.42902,0.27559674
257.6029,120.59061,0.457787,296.78604,329.4265,0.27559748
257.6375,120.59942,0.45639902,296.76794,329.4286,0.27197278
257.63943,120.593994,0.4548412,298.0931,329.4242,0.26888725
257.6135,120.60922,0.44795895,296.7848,329.42682,0.27312747
257.61475,120.60669,0.45021352,296.7651,329.4188,0.2730703
257.60724,121.86909,0.45490667,299.39215,329.4013,0.26546702
256.35168,120.614845,0.45637622,299.3835,329.42303,0.26169237
257.629,120.60271,0.45275643,299.38815,329.41208,0.26237428
257.60748,121.865005,0.4598557,296.7714,329.41943,0.26142824
256.35123,120.61523,0.4580448,299.3904,330.7047,0.2532576
257.62582,121.864914,0.44813696,298.0771,329.42554,0.2626171
257.63742,120.609634,0.4441821,299.38965,329.4252,0.2525827
257.6272,120.60469,0.45007348,298.0856,329.395,0.26829895
257.61166,121.871635,0.45209724,295.47382,329.42926,0.26310113
257.62112,120.5949,0.45879534,298.09128,330.6993,0.2651599
257.61908,120.610756,0.45945838,296.77484,329.41736,0.2690805
257.62027,121.88895,0.45447692,299.39078,330.7233,0.24647497
257.64487,120.599304,0.45837638,296.78018,329.4252,0.2535022
257.6165,120.60867,0.46288237,296.7831,329.40582,0.26945427
257.60315,120.58854,0.4530226,298.09317,329.4244,0.26087368
257.62997,120.59912,0.45678,299.37787,329.40222,0.27779815
257.61035,120.60495,0.45107108,299.39255,330.71497,0.25638515
257.6323,120.590004,0.45076025,298.07422,329.4125,0.2629576
257.63123,120.612045,0.45175853,300.6846,329.41962,0.27039805
256.33572,120.61221,0.4546334,298.0717,330.7104,0.25472805
257.63248,120.6002,0.44371876,300.68472,329.3951,0.26476404
257.63995,121.867035,0.45348158,296.77396,329.41794,0.27435154
257.65173,120.61356,0.44134563,299.38895,329.3969,0.26978457
258.91507,120.61329,0.4422885,298.07483,329.41107,0.2735783
256.35333,120.613495,0.44455758,296.78107,329.4209,0.27044663
257.6037,120.59758,0.45009118,299.38315,330.70105,0.25165674
257.6441,120.61071,0.43686122,296.7811,330.70947,0.24929388
